23296,prettyanica,"Thu Dec 19 20:34:04 CST 2013",Philippines,"@NikkoLaurenz @tinaguico hobby na namen yun e! Haha"
23315,kim_fuego22,"Thu Dec 19 20:34:04 CST 2013",Philippines,"Craving for food..!!!!"
23325,moronggiselle,"Thu Dec 19 20:34:05 CST 2013",Philippines,"Kung kailangan niyo ng advice, nandito ako hahaha"
23338,andreafabillar_,"Thu Dec 19 20:34:05 CST 2013",Philippines,"Maganda ka. Sge, i-push naten yan :)"
23395,patingdacanay,"Thu Dec 19 20:34:08 CST 2013",philippines,"Wew. I pity myself."
23477,NiaSparkliiaa,"Thu Dec 19 20:34:12 CST 2013",philippines,"im like, gutom na."
23562,athenagdlyt,"Thu Dec 19 20:34:15 CST 2013",Philippines,"Closing a Good Deal With a Caterer http://t.co/WoQHm1Ssfi #catering #weddings #food"
23596,MICHAELACACERES,"Thu Dec 19 20:34:16 CST 2013",Philippines,"Bawal maexcite, baka di matuloy."
23694,jomserna,"Thu Dec 19 20:34:21 CST 2013",Philippines,"@mnglmnl @EirolArylMeg kayong dalawa, pag nakikita ko, kahit isa sainyo... nagdidilim paningin ko. Too bad, kaklase ko pa si lyra hahahaha"
23843,flun11394,"Thu Dec 19 20:34:27 CST 2013",Philippines,"Mauubos pera ko para sa pasalubong. Langya. Sorry guys, wala ng pasalubong. HAHAHA."
23860,ShetSette,"Thu Dec 19 20:34:28 CST 2013",Philippines,"Hi, dead fish @tjcariaga. :) http://t.co/G6G5yFd3Jd"
23870,SarahGCanare,"Thu Dec 19 20:34:29 CST 2013",Philippines,"Sana nasa ASAP this sunday ang KATHNIEL, sila gustong gusto kong makita dun. ;) #ASAPThatsChristmasTwitterPromoWinners #TogetherYouAndI"
23909,rocheeel_14,"Thu Dec 19 20:34:31 CST 2013",Philippines,"“@UsoMahiyaBro: May mga subjects talagang masarap tulugan.” A.P !! HAHAHAHA."
23926,pjppring,"Thu Dec 19 20:34:31 CST 2013",Philippines,"25% im dying"
23935,dziw3L,"Thu Dec 19 20:34:32 CST 2013",Philippines,"Too lazy to even get up."
23974,franzfriess,"Thu Dec 19 20:34:34 CST 2013",Philippines,"A movie date with my little sister! Watched Frozen and Hunger Games: Catching Fire today!… http://t.co/QWwBgcABTf"
24068,jheeleen,"Thu Dec 19 20:34:38 CST 2013",Philippines,"@iamjepineda buti ka pa resigned na. Ako medyo matagal tagal pa.. :( sobrang busy everyday. Buti nga nagakatime me now for the massage. Hehe"
24090,TriciaNabong,"Thu Dec 19 20:34:39 CST 2013",Philippines,"@IanRPManese che! Chicharong baboy!"
24100,imMaikeruKeiji,"Thu Dec 19 20:34:39 CST 2013",Philippines,"Dinner time! Walang gym kanina busy sa raket! Pagod at gutom. Tara lets eat! Tadaikimasu! #dinner #papya #apple... http://t.co/gqdEFTTW6u"
24118,iameirenenicole,"Thu Dec 19 20:34:40 CST 2013",Philippines,"@chalzhenera Thanks mare! :)"
24169,santos_aisha,"Thu Dec 19 20:34:42 CST 2013",Philippines,"@dinahjane97 you do realize your trending worldwide right #dinahjane"
24254,AlyssaAryula,"Thu Dec 19 20:34:46 CST 2013",Philippines,"@kaerningV uy narcve mo ba texts ko"
24324,GerhardBandiola,"Thu Dec 19 20:34:49 CST 2013",Philippines,"Ansarap umupo sa kahit saang upuan when you turn 32 na. Yung paupo ka hihirit ka ng ""haaaaaaay""."
24486,GeLipana,"Thu Dec 19 20:34:56 CST 2013",Philippines,"JGH. :)"
24585,MaryDLR_,"Thu Dec 19 20:35:00 CST 2013",Philippines,"RT @GanyanTayoEhhh: Tulog ng tulog, PUYAT! 

Kain ng kain PAYAT!

Ganito ba talaga pag Inlove? #Huhubels >:)))"
24701,IamAngeliqueR,"Thu Dec 19 20:35:05 CST 2013",Philippines,"""@TheseDamnQuote: Distance is just a test to see how far love can really go."""
24820,iheart_kei,"Thu Dec 19 20:35:09 CST 2013",Philippines,"@destiny_tan be"
24927,bianxmiranda,"Thu Dec 19 20:35:14 CST 2013",Philippines,"Break every minute f this exam on paskuhan day"
25024,imMaikeruKeiji,"Thu Dec 19 20:35:18 CST 2013",Philippines,"Dinner time! Walang gym kanina busy sa raket! Pagod at gutom. Tara lets eat! Tadaikimasu! #dinner #papya #apple... http://t.co/dV8k4B4W31"
25105,MICHAELACACERES,"Thu Dec 19 20:35:22 CST 2013",Philippines,"Babe daw ge"
25113,prettyanica,"Thu Dec 19 20:35:22 CST 2013",Philippines,"@NikkoLaurenz @tinaguico sweet mo talaga sabe!! hahaha"
25189,dianne_zouiall,"Thu Dec 19 20:35:25 CST 2013",Philippines,"RT @Real_Liam_Payne: @capslirry all the food that we eat all day :)"
25222,patingdacanay,"Thu Dec 19 20:35:26 CST 2013",philippines,"Hello straight hair soon. Its time to pamper up!"
25235,jomserna,"Thu Dec 19 20:35:26 CST 2013",Philippines,"@captainclicker yung line sir na, ""NAMAMASKO PO"" naging ""KAGAWAD...!!!"" understood na yon. Hahahahahaa"
25322,Balladeerrrr,"Thu Dec 19 20:35:30 CST 2013",Philippines,"Flat footed pala ako. :D Kaya pala."
25608,dOveeee,"Thu Dec 19 20:35:45 CST 2013",philippines,"@cassey_ey Ingat cassanderks. :)) Text pag nasa taguig na. Merry Christmas. Hahha"
25752,IllaJoyce13,"Thu Dec 19 20:35:52 CST 2013",Philippines,"@VonDaught Kupow! Yung pusta. Kinalimutan mo na. :3 hahaha!"
25834,chelykins,"Thu Dec 19 20:35:55 CST 2013",Philippines,"I want some chicken alfredo pasta!"
25859,yenNoscal,"Thu Dec 19 20:35:57 CST 2013",Philippines,"@estados_unIDOS8 cost cutting e. Bawas budget namin. :/"
25861,MICHAELACACERES,"Thu Dec 19 20:35:57 CST 2013",Philippines,"Asan na daw yung boyfriend kong mataba na singkit? Hahaha naglaho bigla."
25995,Its_EmDiaz,"Thu Dec 19 20:36:03 CST 2013","Philippines ","kung may lakas lang ako ng loob na saluhin ka habang nahuhulog ka na ..."
26074,danielleLaa,"Thu Dec 19 20:36:06 CST 2013","Philippines ","RT @jokesatibapa: ""She Kiss ""
-
-
-
-
-
-
-
-
-
-
-
Diba yan ung kalaban ng pizza hut   

#TawaKayoPlease"
26202,tonetsantillan,"Thu Dec 19 20:36:11 CST 2013",Philippines,"@Michelle_Banila nagreply na girl! Thanks!"
26217,JeaVicencio,"Thu Dec 19 20:36:11 CST 2013",Philippines,"@Fayetato Funny ko no? Hahahaha"
26252,ilovequency04,"Thu Dec 19 20:36:13 CST 2013",Philippines,"@junnadesu Artii mo. Mas yummy pa dyan si hyun joong eh"
26364,vamvamvalentine,"Thu Dec 19 20:36:17 CST 2013",Philippines,"Antahimik nang buhay ko nang wala ka dito ahh. Putcha. Wag kang mambadtrip"
26393,IrvsRico,"Thu Dec 19 20:36:18 CST 2013",Philippines,"@tunymagtanong Wapin wapin. Haha. Chill muna ako. :D"
26398,kelviahoran,"Thu Dec 19 20:36:19 CST 2013",Philippines,"@Real_Liam_Payne where are you?"
26505,dayju1D,"Thu Dec 19 20:36:23 CST 2013",Philippines,"Nakaka inis, nag ka-ubusan ng cheeseburger sa mcdo sa sm Calamba at Walter Mart"
26641,ANNtwittwit,"Thu Dec 19 20:36:29 CST 2013",Philippines,"RT ""@imfranzthegreat: @ANNtwittwit same here! Hahaha"" aba !aba !apirrrr !! Hahahaha"
26727,yenNoscal,"Thu Dec 19 20:36:34 CST 2013",Philippines,"@JasbertNoscal why so sweet? Haha. Thanks!"
26856,franchesortega,"Thu Dec 19 20:36:39 CST 2013",Philippines,"""@sofluffyheidi: Dormiiees christmas pizza partey! @franchesortega @xoxosigrid @shainechua @jillandnojack @edslim222 http://t.co/vv64VOaEn1"
26865,kuletrache,"Thu Dec 19 20:36:40 CST 2013",Philippines,"Binging on oatmeal.Sa ngayon eto lang ang pagkaing kayang tunawin ng tiyan ko pag gabi.Hiatal hernia sucks!!!!"
26891,TeiGregorio,"Thu Dec 19 20:36:41 CST 2013",philippines,"Gusto ko magluto ng pancakes :("
26953,IllaJoyce13,"Thu Dec 19 20:36:43 CST 2013",Philippines,"Nakalimutan ko na kung paano humalakhak."
27203,santos_aisha,"Thu Dec 19 20:36:54 CST 2013",Philippines,"@ph_cimorelli great, I better be invited or else ;)"
27351,cruzehla,"Thu Dec 19 20:37:01 CST 2013",philippines,"Mango Bravo beybe! #wee #cake #instagood  #instalike #happytummy #instafood #foodporn http://t.co/yG2NxYxyZA"
27439,dinopimentel20,"Thu Dec 19 20:37:05 CST 2013",Philippines,"@tobitis haha eh totoo naman kasi. Pero masarap ah parang nilagay ko sa bibig yung california scent wahaha"
27452,DannielJohnn,"Thu Dec 19 20:37:06 CST 2013",Philippines,"RT @Unli_quotes: Ingatan mo yung taong palabiro, palatawa, makulet at mapang asar kadalasan kase, sila yung masarap magmahal. - nakakatakot…"
27472,phkidrauhl,"Thu Dec 19 20:37:06 CST 2013",Philippines,"RT @AlfredoFlores: Damn @elysandraQ is hungry. http://t.co/b61r7szmv7"
27495,DJMarianneB,"Thu Dec 19 20:37:07 CST 2013",Philippines,"""@DonyaInaPH: #WhenIWasBataPa I Make Drawing Drawing Like This. http://t.co/YvSAXUPR8V"""
27526,IllaJoyce13,"Thu Dec 19 20:37:08 CST 2013",Philippines,"@VonDaught Kuuuui! Ikaw pa ba Illut? Hahaha. No no no!"
27574,Balladeerrrr,"Thu Dec 19 20:37:11 CST 2013",Philippines,"Walang nagtatagal sakin na black shoes tsaka flat or sandals kasi iba talaga yung paglakad ko. "
27600,moronggiselle,"Thu Dec 19 20:37:12 CST 2013",Philippines,"G2B na :))"
27714,chendelmundo,"Thu Dec 19 20:37:18 CST 2013",Philippines,"#armcandy #armparty #mens #menstyle #mensfashion #style #fashion #vogue #voguehomme #homme… http://t.co/KJd4t9yhdW"
27732,TheKheemyore27,"Thu Dec 19 20:37:19 CST 2013",Philippines,"Hate na hate ko talaga ang mga sipsip/kabit."
27748,TheEthereal02,"Thu Dec 19 20:37:20 CST 2013",Philippines,"Home sweet home.♡"
27768,isha_bear,"Thu Dec 19 20:37:21 CST 2013",Philippines,"@nutellamonstur pamangkiiin baka di ako makasama mag mcdo :( may christmas party pa kami sa csg eh.. 1 or 2 pa ko makakapunta jan:*"
27806,jomserna,"Thu Dec 19 20:37:22 CST 2013",Philippines,"@captainclicker piso-piso lang po mga bata... hahahahahaa"
27973,VaneyPUNCHo,"Thu Dec 19 20:37:28 CST 2013",Philippines,"Coffee jelly. <3 Thanks @ANNIEtomy_"
28009,cherstokes,"Thu Dec 19 20:37:31 CST 2013",Philippines,"@alvinoyPOD itaga muman sa bato? Hay ang baboy nga tambok indi manami? Ha? Hahahaha"
28120,KennEspi,"Thu Dec 19 20:37:36 CST 2013",Philippines,"@gheiexplore Hahaha!! Ang layoo kaya."
28121,pjppring,"Thu Dec 19 20:37:36 CST 2013",Philippines,"This is lame. Lame party. Darn."
28130,KaibigangIsay,"Thu Dec 19 20:37:36 CST 2013",Philippines,"G2B naaaaa :"""""""">"
28151,Balladeerrrr,"Thu Dec 19 20:37:37 CST 2013",Philippines,
28161,ventocoseuss,"Thu Dec 19 20:37:38 CST 2013",Philippines,"@frommel16 h*rny"
28187,tricia_98,"Thu Dec 19 20:37:39 CST 2013",Philippines,"Yehey! Christmas is coming! Bakit walang nangangaroling??? Mukha yata haunted house ang bahay namin."
28247,iamjaiks9,"Thu Dec 19 20:37:41 CST 2013",philippines,"Been there, done that."
28269,marniediel,"Thu Dec 19 20:37:43 CST 2013","Philippines ","Sobrang bango ng lipstick mo.. pwede ka nang hindi mag toothbrush. Hahahah. #astig"
28287,teyabautista,"Thu Dec 19 20:37:44 CST 2013",Philippines,"BABOY @seksmurf HAHAHA"
28309,Macadesha,"Thu Dec 19 20:37:44 CST 2013",Philippines,"""@EcdcEllai: Maawa naman kayo kay batman. Siya na lang lagi ang bahala kapag may exam kayo eh."""
28370,gayleasuncion,"Thu Dec 19 20:37:47 CST 2013",Philippines,"Dinner at Mcdo. 
Sayonara! =)) ingat kyo friends! ♥✈✈✈
#Mcdo #Dinner #friends #Freeze #Life #Christmas… http://t.co/EnCgQAFzJl"
28372,marniediel,"Thu Dec 19 20:37:47 CST 2013","Philippines ","Sobrang busy mo.. hindi ka na naligo."
28393,bromoCRISol,"Thu Dec 19 20:37:49 CST 2013",Philippines,"Nabilin ko phone ko sa tapat mcdo sa super metro. Mayo na lang wala may nagkuha hahaha  :3"
28427,kcmarcheese,"Thu Dec 19 20:37:50 CST 2013",Philippines,"There are many fish in the sea.  :> #Fishye :) http://t.co/5ACo2lZBVb"
28529,Shareeeyyy,"Thu Dec 19 20:37:55 CST 2013",Philippines,"Patayuin ang itlog. Hahaha Pangalan ng laro namin. Ugh. XD"
28542,rachingguuunnnn,"Thu Dec 19 20:37:55 CST 2013",Philippines,"Boodle fight!Mga timawa po. Ubusang kanin at Pizza. http://t.co/Ns2kLjk1nr"
28576,terrifical,"Thu Dec 19 20:37:57 CST 2013","Philippines ","@LouieDeweyyy about  whaaaatt?!?!"
28579,chendelmundo,"Thu Dec 19 20:37:57 CST 2013",Philippines,"#armcandy #armparty #mens #menstyle #mensfashion #style #fashion #vogue #voguehomme #homme… http://t.co/NcE7nWeEod"
28600,ChaChyeah,"Thu Dec 19 20:37:58 CST 2013",Philippines,"@IamMsJoix Goodluck babe. :* Pasalubong. Hahaha."
28662,iCarissaCaronan,"Thu Dec 19 20:38:00 CST 2013","Philippines ","Christmas party tomorrow.  Break that! Last day na bukassss. #HelloChristmas"
28681,f0xykAth,"Thu Dec 19 20:38:01 CST 2013",Philippines,"""@krungy21: 화보가 따로없쟈나~ http://t.co/iJ8x3vLGrK"""
28771,IrvsRico,"Thu Dec 19 20:38:04 CST 2013",Philippines,"@tunymagtanong Oo sige. Dapat mga below jan 5 or 4. Basta ung wala pa kayong klase."
28882,iloveHawie21,"Thu Dec 19 20:38:09 CST 2013",Philippines,"Yehey! #G2B na!!!!!"
28883,itsclairelakian,"Thu Dec 19 20:38:09 CST 2013",Philippines,"@imnicolecalinap okiiie. Wag mo kalimutan ples T.T"
28905,steepanee,"Thu Dec 19 20:38:10 CST 2013",Philippines,"Beef Kebab. Love the rice pilaf!!! Meat is tender and flavorful #earthkitchen http://t.co/yER8pi5Jn5"
29001,embonitillo,"Thu Dec 19 20:38:15 CST 2013",Philippines,"Okay lang single basta may pagkain at Internet."
29114,MICHAELACACERES,"Thu Dec 19 20:38:20 CST 2013",Philippines,"Sana makita ko si ano bukas miss na miss ko na siya eh."
29134,jheeleen,"Thu Dec 19 20:38:21 CST 2013",Philippines,"@iamjepineda cge meet tau, :D pro di ako pwede this saturday kasi me date na ko nun with frends. Hehhe"
29213,itsmeclaire_09,"Thu Dec 19 20:38:24 CST 2013",Philippines,"Smile din kapag may time :)"
29379,iamjaiks9,"Thu Dec 19 20:38:32 CST 2013",philippines,Ulol
29454,officialTomOW,"Thu Dec 19 20:38:35 CST 2013",philippines,"Cheers! #Booze #hdsfamily @ Barcino http://t.co/Q3udRTS9Vq"
29459,CHAYAYIEEEEE,"Thu Dec 19 20:38:35 CST 2013",philippines,"RT @Jotjotjott: @CHAYAYIEEEEE MCDO KO!"
29482,ehkalicious,"Thu Dec 19 20:38:36 CST 2013",Philippines,"Watching the three stooges for the nth time."
29488,CaptBlackSheeep,"Thu Dec 19 20:38:36 CST 2013",Philippines,"2013 CJPS Christmas Concert @ Child Jesus Of Prague School http://t.co/8Wqb5Nq97r"
29489,JohnMarquina19,"Thu Dec 19 20:38:36 CST 2013",Philippines,"RT @jeronteng: With sir Kenneth Yang awhile ago @ mcdo fun run. #repost http://t.co/AJKZZ3eAPk"
29584,IamAngeliqueR,"Thu Dec 19 20:38:41 CST 2013",Philippines,"@FansForDaniel Pede po pafollowback ? :""))"
29586,andreafabillar_,"Thu Dec 19 20:38:41 CST 2013",Philippines,"Chick daw. Tara, iprito at gawin 1day old hahahahaha"
29604,PapaIGOPLuiC,"Thu Dec 19 20:38:41 CST 2013",Philippines,"Kain muna. Kain na din kayo :D"
29614,Carizaaaaaaaaa,"Thu Dec 19 20:38:42 CST 2013",Philippines,"Hoy kwento ko na haha @krixteldtp_"
29633,ryetalksabout,"Thu Dec 19 20:38:42 CST 2013",Philippines,"@carielophobiac @prieythet uo ba!!!!! Notarized public nato ah!!!!"
29648,Gaarrrs,"Thu Dec 19 20:38:43 CST 2013",Philippines,"Pg may kailangn ang bait, pg talikd mo.. aruuu sikat nku pla. Hahahaha "
29659,irenejmb,"Thu Dec 19 20:38:44 CST 2013",Philippines,"Home from mass ♡"
29696,Rieceee,"Thu Dec 19 20:38:46 CST 2013",Philippines,"Paking shit! Sobrang sarap ng luto ni lolo na beef steak. Best ever. :D"
29739,Its_NinaMariano,"Thu Dec 19 20:38:47 CST 2013",philippines,"Mcdo fries <3"
29797,Balladeerrrr,"Thu Dec 19 20:38:50 CST 2013",Philippines,"Ang saya dun sa may fun blah blah ewan ko na name. :D Arcade. Hahaha."
29856,Shareeeyyy,"Thu Dec 19 20:38:53 CST 2013",Philippines,"@TroyTuazon natayo kaya yung itlog na nilaga! ;p"
29909,ElysiaSakura,"Thu Dec 19 20:38:55 CST 2013",Philippines,"@TableofJapan >#totaldivas
People actually watch that?"
30186,moronggiselle,"Thu Dec 19 20:39:09 CST 2013",Philippines,"Omg my feels ♥♥♥ #G2BTogetherYouAndI"
30301,innachiin,"Thu Dec 19 20:39:14 CST 2013",Philippines,"RT @inquirerdotnet: Ground pork and tofu à la Sir Chief http://t.co/6ouQ8SuDLm | @ireneandreap"
30483,chellyoooow,"Thu Dec 19 20:39:21 CST 2013",Philippines,"Chocolate cake & pasta for lunch&dinner :)))"
30494,Macadesha,"Thu Dec 19 20:39:22 CST 2013",Philippines,"Un lang."
30534,imgennisebetita,"Thu Dec 19 20:39:24 CST 2013",Philippines,"Umiiyak si Chichay
#G2BTogetherYouAndI"
30555,moronggiselle,"Thu Dec 19 20:39:25 CST 2013",Philippines,#G2BTogetherYouAndI
30590,AllanPauloTan,"Thu Dec 19 20:39:26 CST 2013",Philippines,"Trip to Jerusalem :)
terenery iamjeffreyjoseph @yamburger09 @ Ninoy Aquino International Airport (MNL)… http://t.co/QLHOJf6SJ7"
30615,chendelmundo,"Thu Dec 19 20:39:27 CST 2013",Philippines,"My #8thbloodDonation ;)) isa nlng galloner na! Magkaka kalabaw na din, ester tamaraw pala, lols ;)) @… http://t.co/y2hS80uWat"
30617,Biebermunch,"Thu Dec 19 20:39:27 CST 2013",Philippines,"Im backkk ☺️"
30727,HiMyNameisGahhh,"Thu Dec 19 20:39:32 CST 2013",philippines,"@Raprafito EK tayo sa bday ko hahahaha basta KKB"
30753,phkidrauhl,"Thu Dec 19 20:39:33 CST 2013",Philippines,"""@Avalanna: So great to see the son-in-law. http://t.co/Ix1ZIZd4Iw"" AWW"
30763,ANNtwittwit,"Thu Dec 19 20:39:34 CST 2013",Philippines,"""@HornyFacts: A woman with a beautiful body is good for a night, but a woman with a beautiful mind is good for a lifetime."" Labit !!:))"
30813,Jomasito,"Thu Dec 19 20:39:36 CST 2013",Philippines,"#throwbackthursday with ggreatdelightyahoocom @thetrueasiatic @billylaroza   #2007 #Quattro… http://t.co/MJpkosxmNh"
30844,IzaGapuz,"Thu Dec 19 20:39:37 CST 2013",Philippines,"Eksena naman papaburr. ><
#G2BTogetherYouAndI"
30850,iamannacena,"Thu Dec 19 20:39:37 CST 2013",Philippines,"RT @pbpdelacruz: @iamannacena : ubusin nyo na yung cheese! *sabay dampot sa cheese at kain*
@FRVRHUNGRY : ubusin daw pero deep inside ""akin…"
30934,imjayrolflgncio,"Thu Dec 19 20:39:41 CST 2013",Philippines,"6pm tomorrow! @DeniseNamuco @giannedrogynous "
30937,lolengloves,"Thu Dec 19 20:39:42 CST 2013",Philippines,"Mas masarap pa ata maling. :)"
30945,Balladeerrrr,"Thu Dec 19 20:39:42 CST 2013",Philippines,"Maka 100 talaga ako bukas para lang maperfect ko yung drum churva. Hahaha. "
30967,ReinahCueto,"Thu Dec 19 20:39:43 CST 2013",Philippines,"Sayang di ka nakasayaw :( @MartinSison"
31236,MICHAELACACERES,"Thu Dec 19 20:39:55 CST 2013",Philippines,"Grabeng memories to nakaksakit"
31259,prettyanica,"Thu Dec 19 20:39:56 CST 2013",Philippines,"@NikkoLaurenz @tinaguico sabe! next xmas polaroid na dapat regalo mo samen ha :))"
31282,ImJecs,"Thu Dec 19 20:39:58 CST 2013",Philippines,"Hangout :)"
31310,Balladeerrrr,"Thu Dec 19 20:39:59 CST 2013",Philippines,"Di naman kasi gumagana yung blue. Allehh. Nakakalito pa."
31313,nadyaferrer,"Thu Dec 19 20:39:59 CST 2013",Philippines,"bakit po ang takaw mo? — Kapag mukhang maganda kasi yung food gusto ko siya kainin. http://t.co/WTgF6M5Uoq"
31319,mnmcuenca,"Thu Dec 19 20:39:59 CST 2013",Philippines,"@CelisJoseph dala puli food b. Haha"
31350,Carizaaaaaaaaa,"Thu Dec 19 20:40:00 CST 2013",Philippines,"I love my sched next week.. Hihi"
31431,FrozenIrish,"Thu Dec 19 20:40:05 CST 2013",Philippines,"@Real_Liam_Payne would you prefer mayo or a cream on a macaroni salad ??"
31438,MePJD,"Thu Dec 19 20:40:05 CST 2013",Philippines,"I was masungit towards him for two days daw... Haha! <3 #GRRR!!! http://t.co/3WqKDwwSs0"
31500,iCarissaCaronan,"Thu Dec 19 20:40:07 CST 2013","Philippines ","Christmas party namin bukas, pero wala si adviser. Rayoooot den ituuu."
31504,iamjaiks9,"Thu Dec 19 20:40:07 CST 2013",philippines,Fail
31533,micadrianko,"Thu Dec 19 20:40:08 CST 2013",Philippines,"Kain muna ako :)"
31714,TheKheemyore27,"Thu Dec 19 20:40:14 CST 2013",Philippines,"Where are my earphones when I REALLY need one! #antisocial"
31721,zoreksky,"Thu Dec 19 20:40:14 CST 2013",Philippines,"This evening at Jollibee (again :P) with ate Tata. Nangaon mi kay gutom gkan sa premil exams. hahaha!… http://t.co/4b19dl2b3c"
31738,Gaarrrs,"Thu Dec 19 20:40:15 CST 2013",Philippines,Anyways
31749,ok_kaba_tian,"Thu Dec 19 20:40:15 CST 2013",Philippines,"Nagtatampo ka sa kanya? @JohnMapa"
31848,junknamion,"Thu Dec 19 20:40:19 CST 2013",Philippines,"@teddspotting tinawag mo yung sarili mo na ""butiki"" pero di mo tinawag na ""baboy"" si Jugz. Magandang huwaran! :D"
31850,vinpangiligan,"Thu Dec 19 20:40:19 CST 2013",Philippines,"@DominicSocia gsto mo mgpgwa?"
31926,ChristineGianne,"Thu Dec 19 20:40:22 CST 2013",Philippines,"one long pringles per day yum yum"
31927,chendelmundo,"Thu Dec 19 20:40:22 CST 2013",Philippines,"My #8thbloodDonation ;)) isa nlng galloner na! Magkaka kalabaw na din, ester tamaraw pala, lols ;)) @… http://t.co/WMwcQa9Pg6"
32058,samanthasicat,"Thu Dec 19 20:40:27 CST 2013",philippines,"Shakeys :) http://t.co/MdR6TyAwn4"
32084,itsmeShailene,"Thu Dec 19 20:40:29 CST 2013",Philippines,"@pandayancomph Saan lang po ang branches ng pandayan? :)))"
32172,JaJashminBata,"Thu Dec 19 20:40:32 CST 2013",Philippines,"Jgh from school and SmD :D hahahhaa thankyou sa nakasama @AhDiBonador @lrnzgarcia @CoffeeQueennn @heyjiyes #tristan #Kuyaraven ;)"
32203,JohnMarquina19,"Thu Dec 19 20:40:32 CST 2013",Philippines,"RT @Zedd: I know not everyone was able to afford tickets so we held 500 tickets that we will give away in exchange for a box full of canned…"
32266,Gaarrrs,"Thu Dec 19 20:40:35 CST 2013",Philippines,EXTRAORDINARY
32284,JeaVicencio,"Thu Dec 19 20:40:36 CST 2013",Philippines,"@Fayetato umalis kayo nanlibre ako kanina ng popcorn. Hahaha"
32350,SharenaGwyneth,"Thu Dec 19 20:40:38 CST 2013",philippines,"wala jud ko nag expect na daghan diay food sa party -.-"""
32356,revieguana_,"Thu Dec 19 20:40:39 CST 2013",Philippines,"RT @Pontifex: Let us pray that God grant us the grace of knowing a world where no one dies of hunger."
32408,simplebluguy,"Thu Dec 19 20:40:41 CST 2013",Philippines,"Y do i feel like investing money on somethng i know im not yet good at. **,"
32454,ImJecs,"Thu Dec 19 20:40:43 CST 2013",Philippines,"@chiskarapa haha huhu ♡"
32462,Clod_Jeyms,"Thu Dec 19 20:40:43 CST 2013",Philippines,"@trishuuuuuuh @apooooool @JayBegaso sabi ni ms. rice din daw tayu!!!"
32637,chendelmundo,"Thu Dec 19 20:40:51 CST 2013",Philippines,"My #8thbloodDonation ;)) isa nlng galloner na! Magkaka kalabaw na din, ester tamaraw pala, lols ;)) @… http://t.co/zio28phgFD"
32701,samanthasicat,"Thu Dec 19 20:40:54 CST 2013",philippines,"I love you so much <3"
32745,ReinahCueto,"Thu Dec 19 20:40:56 CST 2013",Philippines,"@MartinSison ano ga dapat ang sasayawin mo."
32775,kuleeeeng,"Thu Dec 19 20:40:57 CST 2013",Philippines,"@pcibanez hindi pa. haha! papanuodin ko na nga!"
32860,KIMtasticccc,"Thu Dec 19 20:41:01 CST 2013",Philippines,"Dear pagkain. nagpapataba ako hindi nagpapalaki ng tiyan. Matuto kang lumugar."
32914,yenNoscal,"Thu Dec 19 20:41:04 CST 2013",Philippines,"@estados_unIDOS8 hahaha. Yea. I already have my gift for you :D"
32950,amstardust,"Thu Dec 19 20:41:05 CST 2013",Philippines,"Sweatshirt <3"
33104,BautoinkZz,"Thu Dec 19 20:41:10 CST 2013",Philippines,"1.5 maintaining grade?! Hahaha sus sisiw lng skin un hahah #G2B"
33279,SPIcyyyHot,"Thu Dec 19 20:41:19 CST 2013",Philippines,"Home. Done with all the christmas party. Time for me to have some rest ☺"
33283,khaieeetan,"Thu Dec 19 20:41:20 CST 2013",Philippines,"Yung sa sobra lakas mo sumigaw pagkatapos ay masusuka ka na -___-"
33453,sweetgelagirl,"Thu Dec 19 20:41:28 CST 2013",Philippines,"<3 ice cream  3 in 1 + 1  ~_~"
33476,HiMyNameisGahhh,"Thu Dec 19 20:41:29 CST 2013",philippines,"@theREINAssance @Raprafito ouch sakit athena T_T ahuhuhuhu naalala ko nanaman"
33510,marniediel,"Thu Dec 19 20:41:30 CST 2013","Philippines ","Sa sobrang tumal ng love life ko.. tanging ihi nalang ang nagpapakilig sakin."
33512,_annatootz,"Thu Dec 19 20:41:30 CST 2013",Philippines,"Aries <3"
33590,jomserna,"Thu Dec 19 20:41:34 CST 2013",Philippines,"@EirolArylMeg @mnglmnl HAHAHAHAHAHA! kakuka! :D"
33617,CaptainJ4Y,"Thu Dec 19 20:41:36 CST 2013",Philippines,"I want food."
33625,Micael,"Thu Dec 19 20:41:36 CST 2013",Philippines,"@Crissey8 Woot! Friend code, please. I have goodies. *-*"
33646,JoyceRhen,"Thu Dec 19 20:41:37 CST 2013",Philippines,"2 styro of Jollibee Spag down!! :) #Hungry"
33651,BokJamlang,"Thu Dec 19 20:41:37 CST 2013",Philippines,"Thanks ats! :) @ Ingenium School http://t.co/Q8AiLih5lT"
33680,MICHAELACACERES,"Thu Dec 19 20:41:38 CST 2013",Philippines,"May itwetweet ako bukas o kaya mamaya haha."
33712,_makememalik,"Thu Dec 19 20:41:40 CST 2013",Philippines,"RT @TheTomlinsteerr: RT for a food indirect :)
{free bc Christmas is near, but a follow would be really nice since I followback } http://t.…"
33731,LiZETTEsangie,"Thu Dec 19 20:41:41 CST 2013",Philippines,"Ramen goodness ;) http://t.co/wPXZ47mr3s"
33805,CaptainJ4Y,"Thu Dec 19 20:41:43 CST 2013",Philippines,"I want icecream"
33902,ImPierreAMrn,"Thu Dec 19 20:41:48 CST 2013",PHILIPPINES,HAHA.
